"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
33,72.1,72.1,27.9,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Ja zur Burka-Initiative in Kleinandelfingen: Mit 72,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Kleinandelfingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 62,9 Prozent.","Les habitants de Kleinandelfingen approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 72,1 pour cent de oui. A Kleinandelfingen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 62,9 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Kleinandelfingen: i cittadini hanno approvato il testo con il 72,1 percento dei voti. A Kleinandelfingen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 62,9 percento dei voti - all'iniziativa per il divieto dei minareti."
34,81.3,81.3,18.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","81,3 Prozent der Abstimmenden in der Gemeinde Laufen-Uhwiesen haben Ja gesagt zur Burka-Initiative. Damit hat in Laufen-Uhwiesen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 67,1 Prozent.","C'est oui à 81,3 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Laufen-Uhwiesen. A Laufen-Uhwiesen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 67,1 pour cent à l'initiative pour l'interdiction des minarets.","Con il 81,3 percento di ""sì"", i cittadini del comune di Laufen-Uhwiesen hanno accolto l'Iniziativa anti-burqa. A Laufen-Uhwiesen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 67,1 percento dei voti - all'iniziativa per il divieto dei minareti."
35,47,47,53,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","53 Prozent der Stimmbürgerinnen und Stimmbürger von Marthalen sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 8'838 Ja-Stimmen zu 7'842 Nein-Stimmen abgelehnt. Damit hat in Marthalen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 71,6 Prozent ein Ja in die Urne gelegt.","Les habitants de Marthalen s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 53 pour cent de non. Marthalen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Marthalen: i cittadini hanno bocciato il testo con il 53 percento dei voti. Marthalen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
37,67.7,67.7,32.3,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ja zur Burka-Initiative in Ossingen. Die Gemeinde hat das Volksbegehren mit 67,7 Prozent der Stimmen angenommen. Damit hat in Ossingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 62,9 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Ossingen avec 67,7 pour cent de oui. A Ossingen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 62,9 pour cent à l'initiative pour l'interdiction des minarets.","Da Ossingen è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 67,7 percento dei voti. A Ossingen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 62,9 percento dei voti - all'iniziativa per il divieto dei minareti."
38,26.4,26.4,73.6,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","In Rheinau hat die Burka-Initiative keine Mehrheit gefunden. Auf 73,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Rheinau die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 53,2 Prozent ein Ja in die Urne gelegt.","Les habitants de Rheinau rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 73,6 pour cent de non. Rheinau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Rheinau l'Iniziativa anti-burqa è stata bocciata con il 73,6 percento dei voti. Rheinau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
39,98.5,98.5,1.5,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Gemeinde Thalheim an der Thur hat die Burka-Initiative agenommen. Der Ja-Stimmen-Anteil beträgt 98,5 Prozent. Damit hat in Thalheim an der Thur die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 71,7 Prozent.","Les habitants de Thalheim an der Thur acceptent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 98,5 pour cent de oui. A Thalheim an der Thur, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71,7 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Thalheim an der Thur l'Iniziativa anti-burqa è stata accetata con il 98,5 percento dei voti. A Thalheim an der Thur lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71,7 percento dei voti - all'iniziativa per il divieto dei minareti."
40,70.1,70.1,29.9,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","70,1 Prozent der Stimmbürgerinnen und Stimmbürger von Trüllikon wollen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Sie haben die Burka-Initiative mit 9'562 Ja-Stimmen zu 4'071 Nein-Stimmen angenommen. Damit ist in Trüllikon die Einstellung zu muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 ungefähr gleich geblieben. Damals betrug der Ja-Stimmen-Anteil 71,1 Prozent.","Les électeurs de Trüllikon valident l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 70,1 pour cent de oui. A Trüllikon, le rejet des symboles de la communauté musulmane ne s'est ni vraiment accentué, ni vraiment amenuisé au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71,1 pour cent à l'initiative pour l'interdiction des minarets.","A Trüllikon i cittadini hanno accolto, con il 70,1 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". A Trüllikon lo scettiscmo nei confronti dei simboli della comunità musulmana è rimasto grosso modo invariato nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71,1 percento dei voti - all'iniziativa per il divieto dei minareti."
41,48,48,52,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","52 Prozent Nein zur Burka-Initiative in der Gemeinde Truttikon. Damit hat in Truttikon die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 69,6 Prozent ein Ja in die Urne gelegt.","A Truttikon, les habitants disent non à 52 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Truttikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Truttikon l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 52 percento dei voti. Truttikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
43,46.2,46.2,53.8,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 53,8 Prozent verworfen. Damit hat in Volken die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 71,7 Prozent ein Ja in die Urne gelegt.","A Volken, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 53,8 pour cent de non. Volken a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Volken si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 53,8 percento dei voti. Volken ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
51,98,98,2,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","98 Prozent der Stimmbürgerinnen und Stimmbürger von Bachenbülach wollen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Sie haben die Burka-Initiative mit 4'548 Ja-Stimmen zu 92 Nein-Stimmen angenommen. Damit hat in Bachenbülach die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 64,6 Prozent.","Les électeurs de Bachenbülach valident l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 98 pour cent de oui. A Bachenbülach, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 64,6 pour cent à l'initiative pour l'interdiction des minarets.","A Bachenbülach i cittadini hanno accolto, con il 98 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". A Bachenbülach lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 64,6 percento dei voti - all'iniziativa per il divieto dei minareti."
52,38.4,38.4,61.6,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","61,6 Prozent Nein zur Burka-Initiative in der Gemeinde Bassersdorf. Damit hat in Bassersdorf die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 57,7 Prozent ein Ja in die Urne gelegt.","A Bassersdorf, les habitants disent non à 61,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Bassersdorf a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Bassersdorf l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 61,6 percento dei voti. Bassersdorf ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
53,69,69,31,"Bülach ZH","Bülach (ZH)","Bülach ZH","Ja zur Burka-Initiative in Bülach. Die Gemeinde hat das Volksbegehren mit 69 Prozent der Stimmen angenommen. Damit hat in Bülach die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 60,9 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Bülach avec 69 pour cent de oui. A Bülach, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 60,9 pour cent à l'initiative pour l'interdiction des minarets.","Da Bülach è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 69 percento dei voti. A Bülach lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 60,9 percento dei voti - all'iniziativa per il divieto dei minareti."
54,46.6,46.6,53.4,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur Burka-Initiative in Dietlikon: Mit 5'537 Nein- zu 4'827 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 53,4 Prozent. Damit hat in Dietlikon die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 54,4 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" échoue à Dietlikon avec 53,4 pour cent de non. Dietlikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","A Dietlikon i cittadini hanno respinto, con il 53,4 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". Dietlikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
55,34.9,34.9,65.1,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Gemeinde Eglisau hat die Burka-Initiative abgelehnt.Der Nein-Stimmen-Anteil betrug 65,1 Prozent. Damit hat in Eglisau die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 57,6 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" ne passe pas la rampe à Eglisau avec 65,1 pour cent de non. Eglisau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Da Eglisau è arrivato un ""no"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno respinto il testo con il 65,1 percento dei voti. Eglisau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
